attendance,home_initial,vis_initial,score_starter_home,score_bench_home,score_starter_vis,score_bench_vis,recovery_time,perform,def_perf_home,off_perf_home,def_perf_vis,off_perf_vis,class,frac_season,day_hour,ref1,ref2,ref3,home_temp,travel_miles
21954,CHI,MIL,57.4614177978884,53.7036502660776,86.54171571702501,44.365287426011896,4.0,40.66666666666666,103.33333333333331,109.0,103.0,114.66666666666669,1,0.3920454545454545,20.0,Mitchell Ervin,Ed Malloy,Jonathan Sterling,30.8,81.5
15824,MIN,BRK,46.080283207090766,46.51679547365149,55.42542839105339,32.91282883782882,4.0,14.333333333333332,105.33333333333331,103.0,116.0,106.0,1,0.3920454545454545,20.0,Sean Corbin,Eric Dalen,Dedric Taylor,57.29,1023.2
18306,UTA,DET,75.5089605734767,37.185801860974266,47.25958224673965,69.9801620620466,4.0,40.66666666666667,99.33333333333331,111.33333333333331,118.0,94.33333333333331,0,0.3920454545454545,21.0,Mark Lindsay,Matt Myers,Tom Washington,29.33,1492.0
19896,POR,PHO,91.65560662803844,27.661003653556854,60.72136403299685,65.95362818270652,4.0,12.333333333333336,117.33333333333331,110.0,110.33333333333331,110.0,1,0.3920454545454545,22.0,James Capers Jr.,Evan Scott,Scott Twardoski,43.04,1005.3
19216,CHO,BOS,68.80030759380142,50.35618125848938,84.81301248427059,26.801614065814448,5.0,25.666666666666664,109.0,100.33333333333331,99.0,112.0,0,0.3977272727272727,15.0,Mark Ayotte,Ashley Moyer-Gleich,Gediminas Petraitis,47.5,721.0
17923,IND,PHI,77.90169982073047,49.44194207685071,65.26492165242165,43.192195294784575,6.0,20.33333333333333,105.66666666666669,118.0,110.0,103.33333333333331,0,0.3977272727272727,15.0,Tony Brown,Brian Forte,Leon Wood,24.08,911.2
16231,SAC,LAC,79.63995726495726,50.42022381478997,71.2171400346343,42.860709486591844,5.0,20.333333333333336,107.33333333333331,100.33333333333331,103.66666666666669,109.33333333333331,0,0.3977272727272727,17.0,J.T. Orr,Derek Richardson,Kevin Scott,36.08,361.0
18055,HOU,DEN,93.10456870502388,49.070646215380116,71.03351097178681,46.69672815392157,4.0,30.333333333333336,103.0,115.66666666666669,115.0,115.0,1,0.3977272727272727,19.0,Kane Fitzgerald,Bill Kennedy,C.J. Washington,51.92,877.9
18354,SAS,GSW,69.35806130708379,55.117406031240996,45.08655571018317,60.6624325592306,6.0,22.666666666666664,118.66666666666669,120.66666666666669,117.66666666666669,110.33333333333331,1,0.3977272727272727,19.0,Karl Lane,Andy Nagy,Sean Wright,49.42,1489.6
19800,TOR,CLE,65.16106895356893,31.043301862611074,73.76398305084746,29.40675666438825,5.0,25.0,104.33333333333331,105.33333333333331,111.33333333333331,102.66666666666669,0,0.3977272727272727,19.0,Brent Barnaky,Jenna Schroeder,Josh Tiven,34.9,189.4
18203,OKC,DAL,71.29610190575707,50.7166105725218,64.74026393319157,43.731134736993894,4.0,15.333333333333332,107.66666666666669,107.0,111.66666666666669,112.33333333333331,0,0.3977272727272727,20.0,Tyler Ford,John Goble,Lauren Holtkamp-Sterling,43.96,190.4
14921,WAS,ORL,53.37304625199362,42.5126833730282,67.64671372191864,32.548809523809524,4.0,28.66666666666667,111.33333333333331,108.0,110.0,108.33333333333331,1,0.4034090909090909,18.0,Matt Boland,Jacyn Goble,Courtney Kirkland,31.92,755.8
19812,NYK,POR,67.2936030815063,58.800787193551855,91.65560662803844,21.90342789598109,6.0,27.0,112.33333333333331,111.33333333333331,116.0,106.33333333333331,0,0.4034090909090909,19.5,John Butler,Ken Mauer,Michael Smith,47.1,2445.4
17819,MIL,MIN,86.54171571702501,44.365287426011896,46.080283207090766,50.3167954736515,4.0,16.333333333333336,97.66666666666669,111.33333333333331,107.66666666666669,104.33333333333331,0,0.4034090909090909,20.0,Nick Buchert,James Capers Jr.,Phenizee Ransom,42.8,298.0
18997,LAL,PHO,76.0387136672851,52.55147359654854,60.72136403299685,58.45362818270653,5.0,16.333333333333336,104.33333333333331,110.33333333333331,114.33333333333331,113.66666666666669,1,0.4034090909090909,22.5,Kevin Cutler,Mousa Dagher,Tom Washington,54.75,357.5
17859,CLE,CHO,73.76398305084746,29.40675666438825,68.80030759380142,50.35618125848938,4.0,20.666666666666664,111.33333333333331,113.66666666666669,114.0,102.0,0,0.4090909090909091,19.0,Tony Brown,Lauren Holtkamp-Sterling,Mark Lindsay,40.89,435.5
16688,IND,DEN,70.9821595908454,36.85276435801782,76.44851097178683,50.44244243963584,4.0,29.0,112.0,117.0,119.0,113.66666666666669,1,0.4090909090909091,19.0,Mark Ayotte,Curtis Blair,Brett Nansel,38.17,669.6
19939,MIA,TOR,71.48527408757823,58.97176071705121,68.66381620631621,29.836009155318365,5.0,18.666666666666664,101.33333333333331,104.66666666666669,100.33333333333331,101.33333333333331,0,0.4090909090909091,19.5,Derrick Collins,Eric Lewis,Natalie Sago,73.74,1233.3
19398,CHI,UTA,57.4614177978884,53.7036502660776,75.5089605734767,36.74135741652982,6.0,33.333333333333336,102.0,105.33333333333331,104.0,108.66666666666669,0,0.4090909090909091,20.0,Brian Forte,James Williams,Leon Wood,31.73,1260.4
15477,MIN,GSW,46.080283207090766,53.53194698880299,45.086555710183156,60.6624325592306,3.0,21.0,97.66666666666669,103.0,112.66666666666669,103.0,0,0.4090909090909091,20.0,Tony Brothers,J.B. DeRosa,Tyler Ford,47.45,1584.7
20289,DAL,BRK,60.54726243982709,47.92413623035837,46.98767551892552,31.09603625541125,5.0,19.666666666666664,106.0,109.33333333333331,117.66666666666669,108.0,1,0.4090909090909091,20.5,Tre Maddox,Suyash Mehta,Sean Wright,56.35,1374.5
18354,SAS,OKC,69.35806130708379,55.117406031240996,71.29610190575707,50.7166105725218,4.0,16.333333333333336,110.33333333333331,118.66666666666669,100.66666666666669,103.66666666666669,0,0.4090909090909091,20.5,Brent Barnaky,Kevin Scott,Jonathan Sterling,54.67,420.7
17351,SAC,MEM,79.63995726495726,47.00944940401556,58.586653575680934,52.673847257576064,6.0,18.333333333333336,113.33333333333331,108.33333333333331,114.66666666666669,114.33333333333331,1,0.4090909090909091,22.0,Mousa Dagher,Ed Malloy,Ben Taylor,48.38,1749.5
19068,LAC,DET,71.21714003463431,59.356863332745675,44.740525985396644,72.49921832338963,5.0,36.33333333333333,118.0,116.66666666666669,122.0,100.66666666666669,1,0.4090909090909091,22.5,Ray Acosta,Kevin Cutler,John Goble,56.22,1983.2
19156,BOS,ATL,84.0530124842706,30.101614065814466,86.29943262979427,54.30738444740789,7.0,27.333333333333336,112.0,111.66666666666669,106.0,96.0,0,0.4147727272727273,19.0,Matt Boland,Courtney Kirkland,Scott Twardoski,48.08,936.8
17198,ORL,MIA,68.5671160207692,33.990476190476194,71.48527408757823,58.97176071705121,3.0,31.666666666666664,94.33333333333331,98.66666666666669,110.66666666666669,99.33333333333331,0,0.4147727272727273,19.0,Sean Corbin,Dedric Taylor,C.J. Washington,73.12,204.1
17945,WAS,POR,22.82918660287081,85.16180618004574,91.65560662803844,23.60428259683579,4.0,35.666666666666664,116.33333333333331,109.0,113.66666666666669,110.0,1,0.4147727272727273,19.0,Brandon Adair,Mark Ayotte,Marat Kogut,43.1,2353.3
18055,HOU,PHI,93.10456870502388,49.070646215380116,85.35058598808598,41.68120628379557,6.0,26.666666666666664,103.33333333333331,118.66666666666669,116.66666666666669,107.0,1,0.4147727272727273,20.0,Mitchell Ervin,Scott Foster,Karl Lane,59.03,1341.2
18055,PHO,NYK,69.61791575713477,49.5570764585686,67.2936030815063,58.800787193551855,4.0,21.0,121.33333333333331,118.66666666666669,100.66666666666669,104.33333333333331,1,0.4147727272727273,21.0,John Goble,Bill Kennedy,Derek Richardson,52.13,2144.3
18997,LAL,NOP,76.0387136672851,47.10319773447957,80.35398027898026,55.202307736563576,7.0,26.666666666666664,105.0,116.0,105.66666666666669,109.0,1,0.4147727272727273,22.5,Ray Acosta,Ed Malloy,Ben Taylor,57.33,1672.7
19068,LAC,MEM,52.3032206207149,59.472247948130295,58.586653575680934,52.673847257576064,4.0,34.0,124.0,115.66666666666669,120.33333333333331,124.33333333333331,1,0.4204545454545455,15.5,Eric Dalen,Josh Tiven,James Williams,54.92,1603.2
17732,BRK,TOR,55.42542839105339,50.25641858141858,68.66381620631621,29.836009155318365,4.0,28.33333333333333,109.0,102.0,94.33333333333331,103.33333333333331,1,0.4204545454545455,18.0,Kane Fitzgerald,Gediminas Petraitis,Evan Scott,37.81,347.5
16913,ORL,UTA,70.00878268743588,32.548809523809524,75.5089605734767,36.74135741652982,3.0,31.333333333333336,98.33333333333331,98.0,100.33333333333331,110.33333333333331,0,0.4204545454545455,19.0,Tony Brothers,Derrick Collins,Natalie Sago,70.81,1917.8
16420,ATL,IND,64.04617604617604,37.854525026127426,70.9821595908454,41.412764358017824,3.0,15.666666666666668,111.33333333333331,102.66666666666669,116.33333333333331,107.0,1,0.4204545454545455,19.5,Mitchell Ervin,C.J. Washington,Tom Washington,51.88,687.2
19432,CLE,OKC,73.76398305084746,32.80069605832764,71.2961019057571,50.7166105725218,4.0,21.33333333333333,116.0,111.0,102.0,109.33333333333331,1,0.4204545454545455,19.5,James Capers Jr.,Ashley Moyer-Gleich,Michael Smith,30.87,951.4
21130,CHI,BOS,57.4614177978884,54.7036502660776,84.05301248427061,33.13018549438589,3.0,19.666666666666664,112.0,101.33333333333331,99.33333333333331,112.66666666666669,0,0.4204545454545455,20.0,Kevin Scott,Aaron Smith,Dedric Taylor,24.02,850.6
16233,WAS,DEN,34.34270011638432,30.999169859514684,76.44851097178685,50.565819063012455,3.0,34.0,119.33333333333331,110.66666666666669,124.66666666666669,114.0,1,0.4204545454545455,20.0,Mark Lindsay,Jenna Schroeder,Sean Wright,37.81,1492.7
20327,DAL,CHO,60.54726243982709,47.92413623035837,68.80030759380142,50.35618125848938,4.0,14.333333333333336,110.66666666666669,115.0,114.33333333333331,112.0,1,0.4204545454545455,20.5,Kevin Cutler,Scott Foster,Andy Nagy,48.42,930.2
18064,GSW,DET,35.363391868375246,63.34349113788061,44.740525985396644,56.999218323389634,4.0,23.33333333333333,116.0,110.0,111.33333333333331,101.33333333333331,0,0.4204545454545455,20.5,Tre Maddox,J.T. Orr,Leon Wood,54.14,2092.0
18002,MIL,SAS,84.68414327306655,44.365287426011896,63.48198390604824,54.87662519472864,5.0,17.0,107.33333333333331,114.66666666666669,114.66666666666669,120.33333333333331,1,0.4204545454545455,20.5,Brandon Adair,Curtis Blair,Tony Brown,41.72,1106.7
16808,SAC,NOP,79.63995726495726,32.53775129080802,80.35398027898026,55.20230773656357,3.0,17.333333333333336,115.0,110.0,112.66666666666669,114.0,1,0.4204545454545455,22.0,Nick Buchert,Eric Lewis,Brett Nansel,39.71,1883.3
19068,LAC,NYK,47.1997224292943,63.87435635286701,63.578983198465366,57.53762929881501,3.0,26.0,128.0,125.0,118.33333333333331,117.0,1,0.4261363636363637,15.5,Jason Goldenberg,Ed Malloy,Ben Taylor,,2450.9
19846,MIA,POR,51.2445333468375,79.21250145779196,69.15560662803844,46.10428259683579,4.0,31.0,101.0,107.66666666666669,114.0,108.66666666666669,1,0.4261363636363637,18.0,Marc Davis,Simone Jelks,Karl Lane,64.13,2707.5
16159,CLE,MIN,49.66398305084746,27.275696058327647,61.48470375667262,52.87163418332891,4.0,21.666666666666664,116.0,105.0,104.33333333333331,109.0,1,0.4261363636363637,19.5,John Butler,Sean Corbin,Marat Kogut,32.0,630.6
14181,PHO,MEM,69.61791575713477,49.5570764585686,58.586653575680934,52.673847257576064,3.0,21.0,115.33333333333331,115.0,118.66666666666669,128.0,1,0.4261363636363637,20.0,Ray Acosta,Eric Lewis,Justin Van Duyne,54.78,1262.6
18997,LAL,DET,76.0387136672851,52.55147359654854,48.8050421144289,52.93470219435736,3.0,18.333333333333336,106.33333333333331,115.33333333333331,112.0,107.33333333333331,0,0.4261363636363637,22.0,Bill Kennedy,Derek Richardson,Josh Tiven,55.84,1983.2
13009,CHO,IND,68.8003075938014,53.47454206435019,70.9821595908454,41.412764358017824,4.0,13.666666666666668,109.33333333333331,99.33333333333331,113.33333333333331,108.0,0,0.4318181818181818,19.0,Simone Jelks,Michael Smith,Sean Wright,47.63,759.1
15008,ORL,BRK,70.00878268743588,32.548809523809524,55.42542839105339,37.912828837828826,4.0,29.333333333333336,94.33333333333331,100.66666666666669,115.33333333333331,105.0,0,0.4318181818181818,19.0,James Capers Jr.,Nate Green,Scott Wall,55.63,935.0
20561,PHI,OKC,85.35058598808598,45.86692056950986,71.29610190575707,44.80751966343088,5.0,21.0,110.0,122.0,109.66666666666669,114.33333333333331,1,0.4318181818181818,19.0,Curtis Blair,Matt Boland,Courtney Kirkland,41.0,1259.4
17963,WAS,BOS,35.74708883111787,67.61764132553607,84.05301248427061,30.574629938830327,4.0,17.666666666666664,110.0,110.0,98.33333333333331,104.66666666666669,0,0.4318181818181818,19.0,Brent Barnaky,Brian Forte,Phenizee Ransom,31.41,394.7
15286,ATL,DEN,80.06790553619824,45.872244874337284,76.44851097178685,53.44677144396484,4.0,15.333333333333332,115.33333333333331,105.66666666666669,119.66666666666669,120.33333333333331,1,0.4318181818181818,19.5,Tony Brothers,Jacyn Goble,Dedric Taylor,,1211.8
14138,NOP,UTA,70.948238652186,64.60804936335782,75.5089605734767,36.74135741652982,4.0,11.0,112.66666666666669,124.33333333333331,106.66666666666669,113.0,1,0.4318181818181818,20.0,Mitchell Ervin,Kane Fitzgerald,Matt Myers,31.41,1433.9
20238,DAL,CHI,54.87484864672365,53.5965500234618,57.4614177978884,58.580273642700966,4.0,14.0,114.66666666666669,120.33333333333331,109.33333333333331,108.0,1,0.4318181818181818,20.5,Nick Buchert,Evan Scott,Tom Washington,51.67,804.5
18354,SAS,MIL,69.35806130708377,55.117406031240996,84.68414327306655,48.68954416399468,4.0,23.333333333333336,108.66666666666669,115.33333333333331,104.66666666666669,113.0,1,0.4318181818181818,20.5,Kevin Cutler,J.B. DeRosa,John Goble,58.0,1106.7
15819,SAC,GSW,79.63995726495726,32.53775129080802,41.29013605442177,49.39349113788061,4.0,18.33333333333333,112.66666666666669,118.0,109.0,98.33333333333331,0,0.4318181818181818,22.0,Eric Dalen,Jason Goldenberg,James Williams,41.63,74.8
17274,CLE,DET,73.76398305084746,21.98056618819777,50.06172649625232,51.678017812533945,4.0,16.0,118.0,107.33333333333331,107.66666666666669,108.33333333333331,1,0.4375,19.0,Brian Forte,Gediminas Petraitis,Natalie Sago,32.73,90.1
19800,TOR,POR,58.271188001188,24.874470693779912,91.65560662803844,23.60428259683579,5.0,20.33333333333333,98.66666666666669,104.33333333333331,108.0,111.33333333333331,0,0.4375,19.0,Sean Corbin,Ashley Moyer-Gleich,Scott Twardoski,33.36,2114.0
15677,BRK,OKC,49.32472909035409,57.35711788211788,56.56848612531111,40.316953625695035,2.0,23.0,108.66666666666669,95.66666666666669,109.66666666666669,115.0,0,0.4375,19.5,Scott Foster,Marat Kogut,J.T. Orr,31.06,1329.3
14117,MEM,MIN,58.586653575680934,52.67384725757608,61.48470375667261,52.87163418332891,4.0,25.66666666666667,120.33333333333331,117.0,109.33333333333331,111.33333333333331,1,0.4375,20.0,Brent Barnaky,John Conley,John Goble,37.82,699.0
14134,PHO,SAC,69.61791575713477,49.5570764585686,73.79312865497077,31.38224889846352,3.0,17.333333333333332,115.66666666666669,112.33333333333331,114.0,114.66666666666669,0,0.4375,21.0,Tre Maddox,Suyash Mehta,Josh Tiven,58.48,634.8
18997,LAL,NYK,76.0387136672851,52.55147359654854,57.99893223511133,55.73182167631046,4.0,29.33333333333333,99.66666666666669,115.33333333333331,124.0,110.33333333333331,0,0.4375,22.5,Mark Ayotte,Eric Lewis,Brett Nansel,58.75,2450.9
19156,BOS,SAS,91.78131437106305,43.91299471870454,69.35806130708377,55.88526317409814,4.0,24.333333333333336,116.0,106.66666666666669,114.33333333333331,115.0,1,0.4431818181818182,19.0,Tyler Ford,Rodney Mott,Evan Scott,37.09,1767.2
13965,CHO,TOR,68.80030759380142,44.221565873874,58.79402453964954,22.101634155318365,3.0,13.0,112.0,102.0,98.66666666666669,103.0,1,0.4431818181818182,19.0,John Conley,David Guthrie,Bill Kennedy,45.88,586.5
17040,IND,MIA,70.9821595908454,41.412764358017824,71.48527408757823,60.91115465644515,5.0,25.0,114.33333333333331,113.0,112.0,104.0,1,0.4431818181818182,19.0,Marat Kogut,Leroy Richardson,Zach Zarba,17.38,1284.5
16013,ORL,WAS,68.56711602076922,35.615476190476194,35.74708883111787,77.61764132553606,4.0,37.333333333333336,95.66666666666669,106.66666666666669,123.33333333333331,104.0,0,0.4431818181818182,19.0,Mitchell Ervin,Kevin Scott,Michael Smith,57.88,755.8
16514,ATL,HOU,86.29943262979427,37.55500349502695,80.16228235652221,31.34123445067424,7.0,21.0,118.66666666666669,115.33333333333331,119.33333333333331,112.66666666666669,1,0.4431818181818182,19.5,Ray Acosta,Mark Lindsay,Ben Taylor,44.39,701.8
20314,DAL,DEN,54.705617877492884,54.599114126025896,65.91056818181818,38.10730715825056,4.0,11.666666666666668,113.33333333333331,114.66666666666669,116.33333333333331,114.66666666666669,0,0.4431818181818182,19.5,Matt Boland,Marc Davis,Courtney Kirkland,54.58,662.4
15324,NOP,CHI,70.948238652186,64.60804936335782,67.75829279788839,52.19248955179186,4.0,16.333333333333332,116.0,125.33333333333331,114.66666666666669,104.33333333333331,1,0.4431818181818182,20.0,James Capers Jr.,Kevin Cutler,C.J. Washington,26.91,833.5
18306,UTA,NYK,75.5089605734767,37.185801860974266,48.620144356323436,47.49949844398723,3.0,32.0,100.0,117.66666666666669,126.66666666666669,107.66666666666669,1,0.4431818181818182,21.0,Brandon Adair,Eric Dalen,Pat Fraher,35.36,1972.5
18064,GSW,MIL,35.363391868375246,54.05535554466025,84.68414327306655,44.17819485756341,4.0,23.0,119.66666666666669,107.66666666666669,108.66666666666669,111.33333333333331,0,0.4431818181818182,22.0,Derrick Collins,Ken Mauer,Derek Richardson,53.15,1841.8
13445,DET,CLE,50.06172649625232,61.75494088945703,73.76398305084746,26.53056618819777,4.0,10.666666666666668,114.0,117.66666666666669,105.66666666666669,102.0,1,0.4488636363636364,19.0,Jonathan Sterling,Scott Wall,James Williams,32.0,90.1
20822,PHI,BOS,67.60130748880748,37.49984141328597,91.78131437106305,43.912994718704546,4.0,19.666666666666668,106.66666666666669,116.66666666666669,104.0,101.0,0,0.4488636363636364,19.0,Sean Corbin,J.B. DeRosa,Kane Fitzgerald,29.38,271.0
13720,MIN,POR,61.48470375667262,46.516795473651506,91.65560662803844,23.60428259683579,4.0,21.0,100.33333333333331,112.33333333333331,112.33333333333331,104.66666666666669,0,0.4488636363636364,20.0,Jacyn Goble,Gediminas Petraitis,Ben Taylor,51.75,1427.0
18203,OKC,HOU,71.29610190575707,45.09323394914517,93.10456870502388,47.620646215380134,3.0,24.666666666666664,101.0,105.33333333333331,118.33333333333331,108.66666666666669,0,0.4488636363636364,21.5,Kevin Cutler,Marc Davis,Justin Van Duyne,52.13,413.2
16360,WAS,ATL,35.74708883111787,77.61764132553606,86.29943262979427,37.55500349502695,4.0,24.666666666666664,103.0,112.66666666666669,104.33333333333331,102.66666666666669,0,0.4545454545454545,19.0,J.T. Orr,Jonathan Sterling,Josh Tiven,34.46,542.1
18003,NYK,NOP,48.620144356323436,45.61060955509834,70.948238652186,64.60804936335782,4.0,31.666666666666664,112.33333333333331,114.33333333333331,116.33333333333331,117.66666666666669,1,0.4545454545454545,19.25,Ray Acosta,John Goble,Karl Lane,45.38,1168.9
16011,BRK,MIA,49.32472909035409,41.24542957042957,71.48527408757823,58.97176071705121,5.0,17.666666666666664,115.0,107.33333333333331,110.0,106.66666666666669,1,0.4545454545454545,19.5,J.B. DeRosa,Mark Lindsay,Kevin Scott,34.46,1086.3
20229,CHI,IND,62.57769686765583,57.37308548202443,53.75273767176832,40.14218627709491,4.0,23.333333333333336,109.66666666666669,102.33333333333331,108.33333333333331,114.0,1,0.4545454545454545,20.0,Lauren Holtkamp-Sterling,Courtney Kirkland,Rodney Mott,25.45,251.1
16448,MEM,SAS,58.586653575680934,52.67384725757608,69.35806130708379,55.88526317409814,5.0,25.66666666666667,112.33333333333331,123.33333333333331,125.0,122.66666666666669,1,0.4545454545454545,20.0,Eric Dalen,Tre Maddox,Aaron Smith,47.04,631.9
14562,PHO,ORL,60.72136403299685,58.45362818270653,59.47171372191864,29.148809523809533,5.0,24.0,109.66666666666669,105.0,103.33333333333331,105.33333333333331,0,0.4545454545454545,21.0,Derrick Collins,Ken Mauer,Ashley Moyer-Gleich,52.61,1845.8
18306,UTA,CHO,75.5089605734767,36.74135741652983,68.8003075938014,50.35618125848936,4.0,24.333333333333336,92.33333333333331,113.66666666666669,111.66666666666669,108.0,0,0.4545454545454545,21.0,Nick Buchert,Phenizee Ransom,Zach Zarba,28.81,1727.2
20542,DAL,LAL,54.705617877492884,54.599114126025924,61.847467876039296,40.06999211506706,5.0,25.33333333333333,115.33333333333331,112.66666666666669,115.0,120.33333333333331,1,0.4545454545454545,21.75,Brandon Adair,Brian Forte,David Guthrie,65.2,1240.3
17583,SAC,MIL,73.79312865497077,32.38224889846352,84.68414327306655,46.933689363057916,5.0,32.33333333333333,114.0,110.66666666666669,110.0,112.66666666666669,1,0.4545454545454545,22.0,Curtis Blair,Tony Brothers,John Butler,54.77,1774.6
19068,LAC,GSW,58.18142574892002,58.80301717889954,35.6921900543163,53.72655735871921,7.0,23.0,124.0,119.33333333333331,106.33333333333331,94.0,0,0.4545454545454545,22.5,Brent Barnaky,Pat Fraher,Dedric Taylor,53.04,347.6
18055,HOU,MIN,83.43492458935278,43.3672134079743,61.48470375667262,46.516795473651506,4.0,36.33333333333333,107.0,129.0,120.33333333333331,113.0,1,0.4602272727272727,17.0,Evan Scott,Scott Wall,Tom Washington,55.75,1055.8
19156,BOS,NOP,91.78131437106306,40.74632805203787,62.88723647353678,70.23095630391182,3.0,41.0,113.33333333333331,121.0,122.0,115.0,1,0.4602272727272727,19.0,Scott Foster,Simone Jelks,Bill Kennedy,60.16,1359.1
15951,DET,CHI,50.06172649625232,60.954940889457035,62.57769686765583,57.37308548202444,3.0,16.333333333333332,108.33333333333331,114.33333333333331,113.33333333333331,108.66666666666669,0,0.4602272727272727,19.0,Mark Ayotte,Jacyn Goble,J.T. Orr,42.39,237.4
18203,OKC,LAL,71.29610190575707,44.80751966343088,44.56570232829013,50.07803684811178,3.0,34.666666666666664,106.0,109.66666666666669,114.66666666666669,127.33333333333331,1,0.4602272727272727,20.0,Tyler Ford,Andy Nagy,Sean Wright,61.56,1180.9
20244,DAL,PHI,56.564825336700345,52.739906666818456,67.60130748880748,45.540019984714526,3.0,23.333333333333336,109.0,109.66666666666669,114.0,98.66666666666669,0,0.4602272727272727,20.5,James Capers Jr.,Derek Richardson,Ben Taylor,37.12,1299.7
19533,DEN,CLE,76.01953369905956,38.97206906301246,73.76398305084746,28.25783891547049,5.0,10.0,112.0,114.0,110.66666666666669,107.66666666666669,0,0.4602272727272727,21.0,Derrick Collins,Phenizee Ransom,Zach Zarba,58.11,1226.9
19843,POR,MIL,78.88755640132061,36.37233282355361,84.68414327306655,47.03511793448649,3.0,29.333333333333336,124.0,112.33333333333331,101.66666666666669,118.66666666666669,1,0.4602272727272727,22.0,Brent Barnaky,Pat Fraher,Natalie Sago,44.59,1718.8
18861,NYK,MIA,57.99893223511133,49.46866378157362,71.48527408757823,58.97176071705121,4.0,20.0,112.33333333333331,117.33333333333331,116.33333333333331,118.66666666666669,1,0.4659090909090909,15.5,Matt Boland,Courtney Kirkland,Scott Twardoski,42.84,1089.3
15953,WAS,UTA,54.77743496672715,61.76911337174496,58.615111367127504,29.428857416529823,4.0,35.666666666666664,107.33333333333331,108.66666666666669,112.66666666666669,121.33333333333331,1,0.4659090909090909,15.5,Lauren Holtkamp-Sterling,Aaron Smith,James Williams,40.34,1846.1
15201,BRK,ATL,72.57088293650794,57.8746003996004,62.72492282587271,61.12951329894851,4.0,24.333333333333336,103.33333333333331,109.33333333333331,109.33333333333331,97.66666666666669,0,0.4659090909090909,18.0,Mark Ayotte,Simone Jelks,Eric Lewis,40.34,746.2
16408,MEM,GSW,58.586653575680934,52.673847257576064,53.76486002625988,42.024862443464976,4.0,26.0,111.66666666666669,125.0,114.0,100.0,1,0.4659090909090909,18.0,Marc Davis,Nate Green,Rodney Mott,63.91,1802.8
19800,TOR,SAS,86.49292801538083,34.43060374991296,69.35806130708377,55.88526317409814,6.0,11.333333333333332,101.0,106.66666666666669,117.33333333333331,118.33333333333331,0,0.4659090909090909,18.0,Brian Forte,Gediminas Petraitis,Jonathan Sterling,31.42,1440.2
19520,DEN,LAC,76.01953369905956,38.97206906301246,66.00202205882353,50.982420868996016,3.0,13.666666666666664,110.0,112.33333333333331,102.33333333333331,106.66666666666669,0,0.4659090909090909,20.0,Nick Buchert,Ken Mauer,Ashley Moyer-Gleich,45.35,831.2
14751,PHO,CHO,60.72136403299685,58.45362818270653,68.8003075938014,50.35618125848937,4.0,16.666666666666668,100.0,100.33333333333331,109.66666666666669,102.33333333333331,0,0.4659090909090909,20.0,Curtis Blair,Tony Brothers,Dedric Taylor,51.74,1782.6
13780,DET,NOP,50.06172649625232,60.954940889457035,45.607016693317,68.94753972049523,4.0,24.33333333333333,113.33333333333331,107.0,120.33333333333331,115.0,1,0.4715909090909091,19.0,Kane Fitzgerald,Suyash Mehta,Aaron Smith,34.18,938.9
15257,IND,PHI,77.90169982073047,49.44194207685071,67.60130748880748,45.540019984714526,5.0,22.0,113.66666666666669,108.33333333333331,109.33333333333331,98.0,0,0.4715909090909091,19.0,Andy Nagy,Josh Tiven,Scott Twardoski,,911.2
19156,BOS,CHI,90.64507366788523,33.97359229106681,62.57769686765583,57.37308548202444,4.0,30.0,111.66666666666669,122.33333333333331,111.66666666666669,105.66666666666669,0,0.4715909090909091,19.5,Derek Richardson,Michael Smith,Tom Washington,38.9,850.6
11044,MIN,OKC,61.48470375667262,46.51679547365149,71.29610190575707,44.80751966343088,4.0,35.33333333333333,101.0,106.33333333333331,109.0,113.66666666666669,1,0.4715909090909091,20.0,John Goble,Bill Kennedy,Jenna Schroeder,62.4,693.0
19111,POR,CHO,91.65560662803844,23.60428259683579,72.45417877142016,46.702310080870646,3.0,22.0,118.66666666666669,110.66666666666669,108.0,98.66666666666669,1,0.4715909090909091,22.0,Sean Corbin,Mark Lindsay,Brett Nansel,38.76,2289.7
16299,SAC,ORL,73.79312865497077,31.38224889846353,68.56711602076922,34.41547619047619,6.0,24.66666666666667,113.0,109.66666666666669,103.66666666666669,110.0,1,0.4715909090909091,22.0,Brent Barnaky,Natalie Sago,Sean Wright,45.2,2394.8
18997,LAL,CLE,61.847467876039296,59.617719387794324,73.76398305084746,28.43705969469127,4.0,33.0,95.0,117.0,114.33333333333331,108.33333333333331,1,0.4715909090909091,22.5,Tony Brothers,Kevin Cutler,Dedric Taylor,49.18,2049.1
16060,ATL,PHO,86.29943262979427,29.22847288278205,51.65021393553096,56.97214670122504,4.0,23.333333333333336,118.33333333333331,117.66666666666669,118.66666666666669,113.0,1,0.4772727272727273,19.5,Brandon Adair,Brian Forte,Scott Wall,46.17,1591.9
15381,BRK,UTA,72.57088293650794,45.399275724275725,75.5089605734767,36.74135741652982,4.0,25.333333333333336,105.66666666666669,110.66666666666669,116.33333333333331,124.33333333333331,1,0.4772727272727273,19.5,Marc Davis,Karl Lane,Tre Maddox,37.34,1976.3
16181,MEM,HOU,53.885309332548246,56.58352483404208,73.68412948617866,39.56938732101778,5.0,35.333333333333336,111.0,125.66666666666669,116.33333333333331,108.0,1,0.4772727272727273,20.0,Mitchell Ervin,Jacyn Goble,Courtney Kirkland,60.57,484.0
